year,id,wt_pooled,wt_pooled_insc,wt_no_pooling,wt_no_pooling_insc,wt_shrunken,wt_shrunken_insc
2010,687,.838429,.8187987,.8995353,.9092016,.8573385,.8447318
2010,689,1.720863,1.653039,1.696107,1.701298,1.720905,1.671254
2010,691,4.769453,2.963172,8.034125,4.861323,5.243243,3.247085
2010,693,1.271156,1.223616,1.201965,1.157419,1.257262,1.209803
2010,694,2.327137,2.326365,2.731649,2.712737,2.423888,2.419537
2010,695,1.102265,1.068225,1.018073,1.021948,1.080251,1.057776
2010,696,1.090056,1.05881,1.001008,.9902543,1.066503,1.040929
2010,697,1.194856,1.174228,1.058236,1.05591,1.157456,1.141348
2010,698,1.052379,1.025524,.9530543,.9433625,1.025058,1.002727
2010,699,1.123664,1.122935,1.098313,1.116369,1.120513,1.124933
2010,701,2.091135,2.10917,2.001808,2.058386,2.072908,2.101293
2010,703,1.153022,1.132919,1.253364,1.208885,1.184509,1.157363
2010,705,1.083548,1.051319,1.065871,1.075263,1.082788,1.062107
2010,706,.6387695,.624229,.6687465,.6581075,.6486193,.6344706
2010,707,.668061,.6163165,.6959863,.6117617,.6784046,.6171647
2010,708,.9085874,.8745905,.8199857,.8057916,.8836074,.8551739
2010,710,1.027067,.9925689,.8817983,.8651208,.9833848,.9545954
2010,711,.5765626,.5661439,.5252256,.5149901,.5640199,.5532116
2010,714,7.311103,6.450404,7.634772,7.462306,7.403775,6.668257
2010,717,2.235581,2.148813,2.444614,2.540324,2.29147,2.241108
2010,718,2.775514,2.495303,2.302161,2.105545,2.648836,2.391374
2010,720,1.902749,1.922671,1.930921,2.005144,1.917875,1.95164
2010,722,1.291619,1.25246,1.121132,1.118957,1.25854,1.228104
2010,723,3.131384,2.965525,3.740067,3.497505,3.286343,3.101007
2010,724,.7417846,.743866,.7920702,.7886022,.7569336,.7574513
2010,725,1.408325,1.413104,1.34998,1.432332,1.398396,1.4227
2010,726,2.478225,2.435646,2.7123,2.801611,2.544052,2.529312
2010,727,.754366,.7279181,.7095329,.7291458,.7455716,.7306364
2010,730,.8235351,.7494508,.7863703,.7268841,.816843,.7460384
2010,731,.7188456,.6683308,.8074566,.7347716,.7413632,.6857242
2010,732,2.152798,1.953117,3.093493,2.843904,2.30958,2.10784
2010,733,2.364343,1.72198,2.438277,1.82798,2.391346,1.753346
2010,734,1.4448,1.421386,1.531102,1.502611,1.471593,1.446113
2010,736,1.937085,1.840187,1.876522,1.751331,1.928132,1.821834
2010,739,2.001627,1.902414,2.30126,2.19812,2.074984,1.973857
2010,740,1.007218,.998234,.8652272,.8476859,.9729979,.9610677
2010,742,1.718724,1.663981,2.252566,2.143222,1.829009,1.762823
2010,743,1.014247,1.018665,1.129731,1.195732,1.042667,1.058156
2010,745,1.145233,1.004495,1.547579,1.378769,1.231889,1.084904
2010,747,1.166189,1.169277,1.148938,1.123436,1.165901,1.159917
2010,750,1.658223,1.592048,1.665134,1.601197,1.666868,1.600071
2010,751,1.630208,1.592609,1.383955,1.343064,1.558328,1.519285
2010,752,.6473653,.6060009,.6253508,.6384943,.6448931,.6147872
2010,753,1.168038,1.135179,1.031272,.9853805,1.131469,1.09394
2010,754,2.410602,2.352252,2.230466,2.121953,2.369901,2.296604
2010,755,.6327863,.5727037,.6008384,.5444737,.6270061,.5672663
2010,756,1.17499,1.140522,1.007335,.9714212,1.13336,1.096891
2010,759,.5880264,.5475987,.4646327,.4292603,.5509039,.511677
2010,760,.8660988,.8252378,.8319635,.8137305,.8605993,.8250464
2010,762,.9379884,.8823811,.9153047,.8547315,.9356561,.8781768
2010,763,.5941873,.5317549,.5466694,.5078307,.5837855,.5274745
2010,765,.4691665,.4369923,.4857229,.4492558,.4760903,.4422603
2010,768,.5128395,.49391,.493012,.4751294,.5096238,.4907498
2010,769,1.844353,1.774148,1.739566,1.689559,1.818966,1.754249
2010,771,.9555386,.8867101,.8488773,.7893838,.9232886,.8577259
2010,772,1.426999,1.382201,1.42839,1.34303,1.433672,1.374747
2010,773,.9165183,.8904621,.9023464,.8820364,.9160076,.8910545
2010,774,.8932336,.8504587,.8381904,.7935681,.881479,.8376868
2010,775,.9241004,.899587,.9646847,1.002898,.937632,.9271763
2010,777,.4621251,.4417931,.4680288,.4469823,.4652207,.4444476
2010,778,1.896655,1.865505,1.910289,1.841964,1.907117,1.865699
2010,779,1.386596,1.356559,1.335646,1.264038,1.38002,1.34008
2010,781,1.237496,1.175808,1.309078,1.226245,1.257854,1.190883
2010,782,1.245301,1.157075,1.132293,1.077628,1.218131,1.139094
2010,783,1.393198,1.313944,1.204327,1.15955,1.347281,1.276297
2010,784,1.466952,1.425941,1.512844,1.441446,1.482657,1.434079
2010,785,1.285454,1.251874,1.25267,1.18902,1.282323,1.241211
2010,786,5.060937,4.458548,5.672923,4.916023,5.216297,4.580853
2010,787,.795434,.710988,.7393633,.6747935,.7841836,.7041408
2010,788,1.323582,1.282105,1.332697,1.244181,1.330066,1.277775
2010,789,1.311177,1.266622,1.259954,1.214682,1.302017,1.256468
2010,794,.8146969,.7615389,.696444,.6926812,.7831767,.7448664
2010,795,1.288251,1.186086,1.311608,1.260053,1.298874,1.207676
2010,796,.6256042,.603198,.6252232,.6183456,.6279323,.609199
2010,797,1.187641,1.184094,1.139153,1.165207,1.179357,1.183136
2010,798,1.256845,1.199808,1.22447,1.202485,1.252944,1.20459
2010,799,1.582747,1.587322,1.387059,1.406163,1.53298,1.540563
2010,800,1.501214,1.447746,1.76453,1.823777,1.572881,1.542399
2010,801,1.417241,1.349357,1.241072,1.213911,1.371395,1.314533
2010,802,2.338351,2.261212,2.351256,2.381498,2.350894,2.300102
2010,805,3.297888,3.182101,2.587097,2.575194,3.070045,2.993185
2010,806,1.639997,1.56148,1.406988,1.43702,1.579056,1.532301
2010,807,1.689168,1.575641,1.580761,1.393996,1.661798,1.523752
2010,808,1.423578,1.380405,1.399733,1.384316,1.422423,1.386375
2010,809,.8591109,.7597506,.842023,.770298,.8577574,.7652707
2010,811,3.885894,3.993889,3.593979,3.700949,3.833184,3.940747
2010,812,1.718907,1.610528,1.478962,1.478372,1.658084,1.58102
2010,814,2.370302,2.111686,2.47237,2.164524,2.40601,2.132785
2010,816,.5673352,.5314294,.5748588,.5417505,.5715018,.5361246
2010,817,.617833,.5840648,.5959841,.560432,.614373,.5795684
2010,819,.582613,.5570596,.5111468,.4935067,.5624379,.5396646
2010,821,2.20384,2.060982,2.227274,2.107718,2.218457,2.080731
2010,822,1.039817,1.006255,1.046944,1.000855,1.045835,1.008193
2010,826,1.57162,1.551196,1.050281,1.022315,1.404908,1.390892
2010,827,1.051284,.9964609,.9924168,.9502615,1.040136,.9878818
2010,828,1.131126,1.062502,1.033117,.9872709,1.107513,1.044718
2010,829,2.483018,2.279413,2.500247,2.091341,2.497351,2.233505
2010,830,1.554572,1.548357,1.435866,1.417362,1.527699,1.517566
2010,831,1.177232,1.14956,1.077448,1.064474,1.151754,1.128247
2010,832,1.822011,1.761163,1.677302,1.566991,1.788661,1.712729
2010,833,1.046859,.9904729,1.025697,.9660518,1.045159,.9870834
2010,834,1.064336,1.032368,.9788756,.9633302,1.044079,1.016421
2010,835,1.048439,1.032503,1.004657,.9863911,1.040934,1.023733
2010,836,2.835284,2.629656,2.892519,2.578482,2.86164,2.624462
2010,837,1.562787,1.520684,1.37803,1.316963,1.503404,1.454347
2010,838,1.504599,1.497895,1.430305,1.437165,1.487685,1.484457
2010,839,2.825551,2.842593,2.690603,2.675866,2.802577,2.810501
2010,841,.7713612,.7240578,.6552195,.62691,.735283,.6943129
2010,842,2.046132,2.031332,1.949316,1.930983,2.021743,2.004948
2010,845,2.005844,2.001718,1.93284,1.90962,1.989873,1.978305
2010,846,.813118,.7472556,.7466172,.6933943,.7947326,.7323321
2010,847,.8924003,.8665768,.746825,.7348829,.8471479,.8256096
2010,851,1.564831,1.512173,1.406386,1.342038,1.516135,1.459024
2010,852,2.160029,2.061568,2.023488,1.937019,2.131816,2.035404
2010,853,1.927632,1.832584,1.751963,1.660393,1.885143,1.788958
2010,854,1.454505,1.375769,1.369297,1.29888,1.433103,1.355872
2010,855,1.089504,1.07513,.9891957,.991102,1.066493,1.055672
2010,856,1.090503,1.019825,.9782432,.9081861,1.064541,.9934812
2010,858,.8783355,.8370783,.6856907,.6209527,.8222024,.7710415
2010,859,.9283301,.6333067,.82628,.5940784,.9033594,.6244718
2010,861,.9372002,.9145794,.9181024,.8907574,.9356757,.9110882
2010,862,1.209501,.6776384,1.008608,.6178108,1.156581,.6631219
2010,863,.9617992,.9254657,.8759525,.8523971,.9437923,.9104021
2010,867,1.906527,1.845863,1.714718,1.654957,1.863722,1.801027
2010,868,1.070305,1.006134,.9356048,.8873161,1.036928,.9769042
2010,869,1.058616,1.030694,.9480792,.9138352,1.031271,1.000209
2010,870,.5936487,.5638127,.5242585,.5045941,.5765079,.5492769
2010,871,.5517232,.5023082,.54568,.5057933,.5522418,.5049244
2010,872,1.083131,1.083246,1.011131,.9735709,1.067492,1.056489
2010,873,1.130582,1.112476,1.025687,.9977989,1.105749,1.084004
2010,875,.6792082,.6296512,.6978126,.6486,.687054,.6369423
2010,877,1.745735,1.57577,3.166971,2.417239,2.000274,1.750427
2010,878,1.626214,1.606927,1.480928,1.452295,1.5911,1.567828
2010,879,1.096392,1.040667,1.031153,.9865983,1.083147,1.029924
2010,880,.6776789,.6482924,.7138243,.6878279,.6892101,.6603712
2010,882,.8541495,.7412091,.9992204,.9294797,.8903377,.784481
2010,883,1.509468,1.473557,1.540194,1.500049,1.52389,1.485855
2010,885,1.443537,1.372303,1.355152,1.279127,1.424077,1.350941
2010,886,1.124004,.8198275,1.292889,.9176219,1.169817,.8474631
2010,890,1.386252,1.363287,1.516336,1.43451,1.426324,1.387598
2010,893,2.759601,2.560935,2.034536,1.938412,2.521605,2.364022
2010,896,.7995362,.7843843,.9423422,.9048329,.8381996,.8170367
2010,897,.6336671,.6097151,.7435848,.712905,.6632541,.6374598
2010,898,.7746207,.7003696,.9630419,.8899025,.8260982,.7514696
2010,899,.5038231,.4813885,.4962294,.4793867,.503776,.4824661
2010,900,.9450642,.9127838,.9358906,.9130853,.9462641,.9159063
2010,903,.6151516,.5780008,.6424235,.5881421,.6251191,.5828357
2010,906,1.075137,.9824976,1.102254,1.001753,1.086709,.9909014
2010,907,.5843114,.5478379,.5435411,.5074684,.5753046,.5387155
2010,908,.981735,.9687062,1.004834,.9927782,.991994,.9785957
2010,910,.5820425,.5709867,.5771745,.5573512,.5829999,.5690973
2010,912,1.228332,1.191273,1.466704,1.387509,1.287267,1.239875
2010,913,1.071896,1.034013,.9810262,.9390345,1.049252,1.010089
2010,914,1.048696,.9941143,.9394143,.9145163,1.023415,.9762276
2010,916,1.901314,1.857337,1.768017,1.720439,1.870739,1.824802
2010,918,.6079676,.5870572,.6615278,.6424589,.6243438,.6035984
2010,919,1.306509,1.215261,1.28473,1.185579,1.305633,1.211183
2010,920,2.034553,1.977501,2.005908,1.911622,2.034778,1.966771
2010,921,1.010766,.9961868,1.008929,.9828261,1.014206,.9959167
2010,922,1.198849,1.178366,1.188694,1.156924,1.200776,1.176449
2010,923,.9729154,.9270734,.9606167,.9341168,.9734079,.931949
2010,924,1.387419,1.295416,1.375662,1.267655,1.389655,1.292027
2010,925,1.227805,1.169415,1.280492,1.209996,1.245817,1.183444
2010,926,1.229365,1.188747,1.194989,1.132578,1.224913,1.178104
2010,927,1.229303,1.213622,1.341944,1.344167,1.2652,1.253217
2010,930,.720008,.6924825,.6993931,.6591217,.7172334,.6857007
2010,931,2.165392,2.155399,2.300548,2.234955,2.206057,2.181777
2010,932,1.191661,1.138682,1.184378,1.119033,1.194358,1.137192
2010,933,1.131947,1.075127,1.045205,1.000467,1.112576,1.058733
2010,934,1.462832,1.43893,1.461834,1.407553,1.468296,1.435121
2010,937,1.898964,1.719611,1.89846,1.750823,1.906442,1.734349
2010,938,.8475542,.789906,.8735369,.8214823,.8576553,.8008065
2010,940,.5926938,.5699227,.6028286,.5790459,.5974337,.5740901
2010,942,.8042516,.7410761,.7902281,.6931168,.8036169,.7310717
2010,943,1.317469,1.28575,1.272755,1.253599,1.310199,1.281233
2010,944,1.679691,1.63026,1.73666,1.67941,1.702489,1.649622
2010,945,1.215533,1.168654,1.157992,1.096605,1.204139,1.152884
2010,946,.7427303,.6770931,.6799051,.6301736,.7284542,.6662601
2010,947,1.13589,1.126189,1.101106,1.096902,1.130901,1.122116
2010,948,1.145737,1.072679,1.239309,1.140704,1.177125,1.096475
2010,949,1.308872,1.260763,1.325304,1.289864,1.318615,1.273092
2010,951,.6268186,.5934173,.6212318,.6008664,.6277453,.597299
2010,952,.5901702,.567941,.5721076,.5564269,.5878524,.5669115
2010,953,.7269621,.670775,.7676981,.7007335,.7401248,.680556
2010,954,.4699335,.4531594,.473285,.4633821,.4726822,.4574915
2010,955,1.023666,.9716735,1.097844,1.014797,1.048094,.9866353
2010,957,2.365675,2.249083,2.469165,2.36841,2.401612,2.287082
2010,958,2.154654,2.080583,1.960858,1.867577,2.109931,2.029178
2010,960,1.033995,1.014163,1.125975,1.076128,1.063957,1.035247
2010,961,.9922229,.9945859,1.055832,1.040053,1.013753,1.010735
2010,963,1.898716,1.851448,2.15143,2.083405,1.973181,1.918476
2010,964,1.071845,1.079248,1.051907,1.033133,1.070336,1.069253
2010,965,.9840053,.9462455,.992827,.9439623,.9901065,.9488007
2010,967,4.276958,4.080241,3.996804,3.740575,4.216372,4.002027
2010,969,.5662359,.532001,.5588148,.5439003,.5664651,.536741
2010,970,.522745,.4973737,.625164,.596908,.549796,.5237589
2010,971,1.149647,1.105295,1.234528,1.188534,1.176316,1.13076
2010,973,.5177249,.4799342,.5728784,.4897979,.5346743,.4841854
2010,975,.535132,.5089307,.5668359,.5252132,.5457844,.5149382
2010,977,1.033656,.9723295,1.039381,.9657311,1.039246,.9738374
2010,978,1.092131,1.017286,.9619414,.8950369,1.064838,.9918904
2010,980,.9309323,.9167175,.9562313,.9284537,.9411553,.9228295
2010,981,.8083097,.5906682,.7428783,.5609452,.7928068,.58425
2010,982,2.474214,2.330453,2.768195,2.541406,2.555857,2.389975
2010,985,.9143808,.8888969,1.007839,.992071,.942605,.9196179
2010,986,1.098281,1.057489,1.118967,1.077545,1.107822,1.06618
2010,988,1.039696,.9998111,1.003741,.9623758,1.033805,.9929278
2010,991,1.045876,1.017293,1.066117,1.029393,1.055301,1.023887
2010,993,.5907673,.5394695,.6275426,.5794352,.6019199,.5508959
2010,995,2.937276,2.943201,3.024449,3.214185,2.967605,3.012504
2010,996,.6261193,.5883514,.7146601,.6831014,.6503809,.6138992
2010,999,2.874639,2.767399,2.256896,2.100941,2.689083,2.558166
2010,1000,1.104143,1.101534,1.072223,1.068236,1.099459,1.095853
2010,1002,1.203357,1.144759,1.333582,1.249326,1.240776,1.175122
2010,1003,1.602589,1.522976,1.531554,1.486508,1.590031,1.518516
2010,1005,.5817515,.5119325,.6325064,.5591539,.5964999,.5251228
2010,1006,1.963356,1.948335,2.061998,2.066687,1.992562,1.980698
2010,1007,2.224731,2.026514,2.401253,2.243775,2.279209,2.089575
2010,1012,1.082402,1.049195,1.026916,.9898663,1.070957,1.035965
2010,1013,1.193921,1.146121,1.093439,1.047265,1.170052,1.122495
2010,1014,1.115154,1.072649,1.092939,1.038271,1.113341,1.066803
2010,1015,1.127271,1.111596,1.127855,1.100298,1.132013,1.112222
2010,1016,1.253473,1.213688,1.129667,1.070729,1.223414,1.177471
2010,1017,1.120678,1.074887,1.085357,1.030604,1.115179,1.066291
2010,1018,2.205497,2.136896,2.091741,1.989702,2.182692,2.103863
2010,1019,1.150268,1.105992,1.182529,1.197961,1.162392,1.130971
2010,1021,1.319836,1.183125,1.379196,1.225187,1.33907,1.197076
2010,1022,1.211814,1.147484,1.116783,1.067426,1.190151,1.129297
2010,1023,1.157996,1.128183,1.090428,1.045851,1.143774,1.10868
2010,1025,1.179262,1.157574,1.096019,1.051352,1.160816,1.131675
2010,1026,.6232579,.6125456,.6260384,.6159803,.6264321,.6155457
2010,1027,.686645,.6740094,.8156542,.8596273,.7106246,.7078377
2010,1028,.6210144,.5963959,.6117983,.5742639,.6209163,.5922048
2010,1029,1.941007,1.861036,2.399588,2.303354,2.050918,1.965776
2010,1030,1.206363,1.162215,1.338677,1.308127,1.244749,1.20314
2010,1034,1.070012,1.050526,.9806266,.9649692,1.049832,1.030968
2010,1035,1.035138,1.008059,.9597586,.9321427,1.017522,.9898192
2010,1037,1.09722,1.084854,1.107635,1.08299,1.104265,1.087983
2010,1038,.642872,.5725922,.5876427,.5326782,.6298221,.5631576
2010,1039,.9146227,.6835353,.8343668,.668752,.8954082,.681775
2010,1040,.8850718,.7939925,.9459097,.8057269,.903501,.799561
2010,1041,1.250883,1.157314,1.40464,1.25152,1.294131,1.184952
2010,1042,.5666283,.5475658,.6160057,.6006172,.5815518,.562816
2010,1043,1.549029,1.49303,1.520394,1.467081,1.547255,1.491013
2010,1046,1.072613,1.033292,1.116284,1.083079,1.088576,1.04999
2010,1047,1.149127,1.111145,1.204922,1.138431,1.172865,1.124418
2010,1048,1.102924,1.080349,.9677871,.9391795,1.061579,1.036551
2010,1049,1.142691,1.14139,1.105472,1.10243,1.135182,1.132519
2010,1051,.5994172,.5759184,.5600914,.5319725,.5896104,.5640639
2010,1052,.6406133,.6067879,.5568181,.5322133,.613566,.5828556
2010,1053,.640296,.5983436,.6536068,.6195894,.6473272,.607203
2010,1054,.6335937,.6183535,.6923131,.6841633,.653708,.6397255
2010,1055,1.244925,1.21545,1.278141,1.254159,1.26123,1.232363
2010,1056,.5366991,.518508,.4793974,.4610949,.5196661,.5012981
2010,1057,1.183179,1.176112,1.285674,1.262572,1.220353,1.206845
2010,1058,1.204569,1.181757,1.076456,1.023369,1.164583,1.130199
2010,1060,1.056211,1.038174,1.042169,1.011037,1.05648,1.034155
2010,1061,1.072558,1.012263,1.073254,1.020128,1.076932,1.017759
2010,1062,1.063071,1.032119,1.014746,.9837475,1.053425,1.021774
2010,1063,1.151182,1.130942,1.103353,1.065587,1.141849,1.115582
2010,1064,1.576662,1.561554,1.548562,1.53501,1.575025,1.559484
2010,1065,1.209111,1.02405,2.497988,1.92445,1.394277,1.166067
2010,1066,1.109507,1.064506,1.144604,1.104417,1.123846,1.079265
2010,1067,3.612643,3.505894,4.337809,4.236444,3.788358,3.681598
2010,1068,1.514024,1.471707,1.541378,1.460719,1.529589,1.473548
2010,1069,1.627267,1.540202,1.670001,1.587132,1.648407,1.561027
2010,1070,.7865947,.752735,.7837044,.7511868,.7891001,.7549787
2010,1071,.7504629,.7095146,.815055,.7719586,.7724404,.7300161
2010,1072,.7869624,.769977,.7909233,.7753744,.7916932,.774537
2010,1073,3.661076,3.615465,3.773815,3.69656,3.710374,3.65285
2010,1074,.8127062,.7484087,.7815993,.7193058,.8065569,.7422249
2010,1075,1.484238,1.471765,1.515461,1.495587,1.501155,1.484935
2010,1076,1.478971,1.437574,1.450038,1.396636,1.476153,1.429814
2010,1078,1.421306,1.389018,1.432042,1.397395,1.431268,1.396946
2010,1080,2.784075,2.774869,2.924752,2.852891,2.841884,2.810491
2010,1082,.8996973,.8844568,.835979,.8152,.8823844,.8648943
2010,1089,2.846486,1.711367,2.651102,1.632137,2.811722,1.698454
2010,1090,1.157564,1.110568,1.066762,1.021805,1.13854,1.09169
2010,1092,2.268614,1.973969,2.425959,1.960522,2.310929,1.977131
2010,1093,.6313749,.5631244,.6903803,.6132743,.6488352,.5782161
2010,1097,1.141432,1.101257,1.062997,1.006262,1.124296,1.079104
2010,1099,.496406,.4678408,.4536087,.4256597,.4907385,.4622528
2010,1100,.6252338,.6066074,.6617692,.6169838,.6340095,.6103551
2010,1101,1.036133,1.027562,1.077112,1.045738,1.04788,1.034452
2010,1102,1.013309,.9622063,.9782295,.9168362,1.010187,.9570044
2010,1104,.6165453,.573326,.5234003,.4945115,.5949577,.5556877
2010,1105,1.291827,1.213068,1.190716,1.102001,1.268253,1.18605
2010,1107,.5937704,.5701672,.5464083,.5210425,.5838958,.5591009
2010,1108,1.021804,.9688949,1.029697,.9430958,1.025779,.9676412
2010,1112,1.577801,1.478678,1.804129,1.435486,1.641576,1.471909
2010,1114,1.616922,1.637263,1.575369,1.54232,1.614863,1.626397
2010,1115,1.045755,1.037975,1.004471,.9865305,1.041286,1.031373
2010,1117,.6828307,.6605186,.5784622,.5443784,.6648972,.6398001
2010,1118,.5326679,.5144283,.5913535,.5605151,.5500367,.5282688
2010,1121,1.107852,1.080104,1.238201,1.19975,1.146416,1.115279
2010,1122,.5716878,.5464461,.6085995,.5826496,.5830234,.5573745
2010,1125,1.035875,.8737558,1.219722,.8640329,1.084274,.8741065
2010,1126,2.15525,2.166024,2.316913,2.269957,2.189362,2.190432
2010,1128,2.839521,2.352647,2.88576,2.266874,2.857582,2.342235
2010,1130,.5701474,.5400482,.4938571,.4588681,.5565478,.5254847
2010,1133,.6106646,.5783283,.7536912,.7100157,.6464684,.6103745
2010,1134,.7210323,.6220965,1.079509,.9279797,.7967694,.6874588
2010,1135,.605527,.5978316,.539331,.5224949,.5945593,.5848123
2010,1137,.5872064,.5598733,.6275534,.5969085,.5999402,.5713699
2010,1138,.5887569,.5659398,.6135504,.5888295,.597821,.5740944
2010,1140,.5240586,.4954038,.6025819,.5579173,.547023,.513793
2010,1142,1.154408,1.129281,1.001342,.95146,1.127618,1.097302
2010,1143,2.163558,2.022102,1.971529,1.95932,2.113728,2.011087
2010,1144,1.418055,1.303829,1.213517,1.162963,1.368523,1.270611
2010,1145,1.56921,1.261885,1.698491,1.444193,1.601336,1.302667
2010,1147,.5889246,.5539007,.5452002,.5251105,.5778781,.547106
2010,1148,1.874996,1.013563,1.957349,1.231341,1.902647,1.067069
2010,1149,1.194649,1.143148,1.105318,1.069105,1.176506,1.128473
2010,1150,1.152694,1.089851,1.160605,1.151587,1.15903,1.108726
2010,1151,.6305445,.5983976,.6174531,.6114399,.6295868,.6034889
2010,1152,1.85197,1.771309,1.872302,1.782642,1.864927,1.780457
2010,1153,1.418181,1.297516,1.619769,1.51953,1.475175,1.358261
2010,1154,1.335369,1.349722,1.392004,1.449235,1.353037,1.376797
2010,1155,.6291561,.5941765,.5307428,.5092912,.6063725,.5749971
2010,1156,1.171831,1.108315,1.186308,1.071221,1.180548,1.101757
2010,1157,1.925396,1.777166,1.740896,1.598335,1.882235,1.735052
2010,1158,3.527601,1.868657,4.646148,2.954305,3.708661,2.030721
2010,1160,.8005646,.6434883,.7507163,.634883,.7904514,.6433755
2010,1162,1.623883,1.539863,2.083074,2.056167,1.72018,1.644624
2010,1163,2.303283,2.19893,2.074343,2.046176,2.247652,2.163972
2010,1165,2.104825,2.052994,1.882549,1.831877,2.047533,1.994028
2010,1166,1.556551,1.614202,1.483204,1.592624,1.543501,1.614075
2010,1167,.5503514,.5315338,.5805199,.5716206,.5600716,.5434824
2010,1168,3.577865,3.620741,3.148722,3.097694,3.468975,3.479665
2010,1170,1.210856,1.198994,1.264587,1.254277,1.229594,1.217657
2010,1171,1.793005,1.788095,1.841266,1.844874,1.812832,1.809449
2010,1172,1.375327,1.331716,1.219454,1.186487,1.339283,1.29788
2010,1173,2.436452,2.368607,2.310039,2.261742,2.411779,2.347937
2010,1174,.7247124,.6924966,.7240044,.7046974,.7272831,.6979169
2010,1175,1.419311,1.357376,1.269704,1.214924,1.382692,1.322384
2010,1176,1.328953,1.278552,1.333365,1.32296,1.334735,1.292886
2010,1177,1.466188,1.385923,1.32582,1.267088,1.431502,1.356619
2010,1178,1.579051,1.592345,1.420699,1.414509,1.541156,1.547753
2010,1180,2.62509,2.470543,2.873792,2.629331,2.699714,2.519058
2010,1181,1.574276,1.454227,1.567224,1.464957,1.578337,1.461624
2010,1182,.9524282,.8415853,.9670044,.8432909,.9597694,.8449001
2010,1183,1.523075,1.446292,1.313981,1.31337,1.474355,1.41747
2010,1184,2.647952,2.436623,3.402563,3.277054,2.835673,2.640018
2010,1185,1.182424,.8887303,.9206436,.7405586,1.11182,.8514841
2010,1186,4.904757,4.521487,3.055595,2.994066,4.223515,4.021143
2010,1188,1.523974,1.503963,1.487417,1.456106,1.520116,1.496147
2010,1189,2.73918,2.527884,1.927905,1.828391,2.477957,2.318941
2010,1190,.7276964,.6653112,.7335846,.6844187,.7319922,.672345
2010,1191,1.222262,1.180674,1.228629,1.197888,1.228728,1.189193
2010,1192,.6950377,.642419,.7470337,.6816037,.7118692,.6552013
2010,1193,1.183361,1.148543,1.195043,1.189007,1.190686,1.162195
2010,1194,1.728845,1.527869,1.938107,1.685896,1.790544,1.575289
2010,1195,3.577787,3.373164,3.348184,3.153554,3.52587,3.321187
2010,1198,1.449192,1.327077,1.183797,1.121807,1.369106,1.268585
2010,1199,1.295559,1.257149,1.19339,1.21477,1.273207,1.250365
2010,1200,1.746563,1.572726,1.94432,1.632397,1.804057,1.593677
2010,1201,.7772499,.7246331,.7469656,.6827051,.7718467,.7154685
2010,1202,.7849807,.7350847,.8640867,.7882273,.8083873,.7515135
2010,1204,2.37385,2.370015,2.111341,2.029902,2.330036,2.311949
2010,1206,1.710232,1.595368,1.726444,1.583177,1.721487,1.597426
2010,1207,1.405828,1.329918,1.215148,1.164138,1.35326,1.284874
2010,1209,1.293187,1.296628,1.309746,1.290646,1.30222,1.299369
2010,1210,1.349637,1.25771,1.245565,1.174501,1.326801,1.240078
2010,1211,1.42466,1.377435,1.258065,1.191002,1.380591,1.32645
2010,1212,1.294115,1.280967,1.205079,1.188604,1.275342,1.260464
2010,1215,1.400187,1.278505,1.379939,1.298233,1.400241,1.287855
2010,1216,2.615079,2.578598,2.355984,2.466877,2.558697,2.559379
2010,1217,2.191731,1.748904,1.779505,1.62818,2.083846,1.722991
2010,1219,.7427788,.6935812,.6798598,.6433482,.7270668,.6808052
2010,1220,1.273849,1.245079,1.292505,1.215673,1.283376,1.241604
2010,1222,.6366751,.5941899,.6775168,.6374101,.6492462,.606996
2010,1223,.6696988,.6217437,.6072564,.5702542,.6551459,.6096545
2010,1225,1.56841,1.45914,1.619157,1.463079,1.588014,1.465188
2010,1227,2.554499,1.676612,2.616776,1.741277,2.579395,1.698285
2010,1228,.7903942,.780064,.8002067,.7833303,.7958491,.7834561
2010,1229,.6866304,.6727125,.7012337,.7161726,.6933658,.6864221
2010,1232,1.187659,1.163971,1.128762,1.101271,1.175996,1.15057
2010,1238,1.337905,1.280465,1.307819,1.258836,1.335081,1.279091
2010,1240,1.169751,1.156619,1.191126,1.153046,1.180004,1.159555
2010,1242,1.140114,1.091908,1.133616,1.085985,1.14282,1.093995
2010,1243,1.572867,1.478184,1.628539,1.47369,1.594729,1.482007
2010,1245,2.379212,2.199254,2.312883,2.04041,2.370402,2.162003
2010,1249,1.327037,1.292726,1.156078,1.090561,1.29616,1.256088
2010,1250,1.23215,1.202832,1.166338,1.123638,1.219721,1.186347
2010,1251,2.094261,1.962825,1.841579,1.750158,2.027005,1.907198
2010,1253,2.22351,1.675295,1.948111,1.533449,2.169742,1.64905
2010,1254,1.298666,1.318373,1.206699,1.213409,1.278877,1.294441
2010,1256,.6056831,.554729,.5781441,.5363957,.6003266,.551563
2010,1257,2.34667,2.309069,2.188248,2.191834,2.312291,2.285168
2010,1258,1.132135,1.13045,1.141608,1.144154,1.138958,1.137871
2010,1259,1.281365,1.263689,1.257084,1.236845,1.279923,1.26093
2010,1261,1.388474,1.341105,1.369079,1.308698,1.388683,1.337022
2010,1262,1.124235,.836078,1.949168,1.382326,1.255343,.9298366
2010,1263,1.364035,1.34327,1.366934,1.333098,1.37011,1.345059
2010,1264,.8442584,.779706,1.066616,.8491747,.9006027,.799401
